employee_id;first_name;last_name;age;status;join_date;salary;email;phone;performance_score;remote_work;department;region
EMP1388;Frank;Smith;30.0;Inactive;2020/10/18;90419.79;frank.smith_DFL1388@example.com;7457314414;Average;TRUE;DevOps;Florida
EMP1389;Grace;Smith;40.0;Pending;2024/06/15;111608.76;grace.smith_FTX1389@example.com;8331170302;Good;TRUE;Finance;Texas
EMP1390;Eva;Williams;35.0;Inactive;2023/04/06;50173.12;eva.williams_FFL1390@example.com;7637153987;Poor;FALSE;Finance;Florida
EMP1391;Bob;Williams;40.0;Pending;2022/01/03;109507.44;bob.williams_DNV1391@example.com;5472812355;Good;FALSE;DevOps;Nevada
EMP1392;Grace;Garcia;30.0;Inactive;2021/07/03;72600.56;grace.garcia_FNY1392@example.com;7983631461;Excellent;FALSE;Finance;New York
EMP1393;Charlie;Garcia;;Pending;2024/04/10;53388.65;charlie.garcia_FCA1393@example.com;4912711306;Poor;TRUE;Finance;California
EMP1394;Heidi;Williams;25.0;Inactive;2022/07/23;50047.32;heidi.williams_CNY1394@example.com;2407875417;Good;FALSE;Cloud Tech;New York
EMP1395;David;Brown;30.0;Active;2024/11/25;115290.79;david.brown_DCA1395@example.com;1563268684;Poor;FALSE;DevOps;California
EMP1396;Frank;Garcia;35.0;Pending;2023/08/21;61586.76;frank.garcia_CCA1396@example.com;;Excellent;FALSE;Cloud Tech;California
EMP1397;Eva;Miller;30.0;Active;2023/12/12;56662.86;eva.miller_FNV1397@example.com;3629489785;Average;TRUE;Finance;Nevada
EMP1398;Bob;Garcia;30.0;Pending;2023/10/24;;bob.garcia_SNY1398@example.com;1031310093;Excellent;TRUE;Sales;New York
EMP1399;Frank;Smith;25.0;Active;2022/09/05;54957.98;frank.smith_FNV1399@example.com;3181439665;Excellent;TRUE;Finance;Nevada
EMP1400;Bob;Garcia;25.0;Inactive;2020/10/07;76790.47;bob.garcia_HCA1400@example.com;1347323548;Excellent;TRUE;HR;California
EMP1401;Charlie;Brown;30.0;Pending;2020/01/18;92722.35;charlie.brown_CIL1401@example.com;4012897431;Excellent;FALSE;Cloud Tech;Illinois
EMP1402;Frank;Williams;30.0;Active;2022/04/23;93125.32;frank.williams_DNV1402@example.com;5122572075;Average;FALSE;DevOps;Nevada
EMP1403;David;Smith;25.0;Active;2023/04/22;101100.64;david.smith_CNY1403@example.com;5024120956;Average;FALSE;Cloud Tech;New York
EMP1404;Grace;Garcia;35.0;Inactive;2023/08/13;55897.41;grace.garcia_ANY1404@example.com;9073710093;Poor;FALSE;Admin;New York
EMP1405;Eva;Brown;25.0;Active;2022/11/26;92484.88;eva.brown_DCA1405@example.com;3882211456;Good;TRUE;DevOps;California
EMP1406;Grace;Miller;35.0;Active;2022/10/10;77011.99;grace.miller_DTX1406@example.com;7584745704;Average;TRUE;DevOps;Texas
EMP1407;Bob;Garcia;;Inactive;2020/09/27;77078.68;bob.garcia_CCA1407@example.com;4589714801;Average;TRUE;Cloud Tech;California
EMP1408;Grace;Brown;35.0;Active;2024/04/11;82971.02;grace.brown_SNV1408@example.com;6325703964;Good;FALSE;Sales;Nevada
EMP1409;Bob;Miller;25.0;Active;2021/06/20;65102.01;bob.miller_STX1409@example.com;3136148781;Average;TRUE;Sales;Texas
EMP1410;Grace;Williams;;Pending;2022/10/23;103697.7;grace.williams_HNV1410@example.com;4556964429;Excellent;TRUE;HR;Nevada
EMP1411;Grace;Garcia;25.0;Pending;2023/06/15;60687.63;grace.garcia_DIL1411@example.com;9859167953;Excellent;FALSE;DevOps;Illinois
EMP1412;Bob;Miller;;Pending;2021/10/31;77351.21;bob.miller_ANY1412@example.com;1072728497;Good;FALSE;Admin;New York
EMP1413;Bob;Smith;35.0;Pending;2024/09/29;66704.62;bob.smith_DFL1413@example.com;2474140702;Poor;TRUE;DevOps;Florida
EMP1414;Grace;Williams;25.0;Pending;2020/04/22;71650.3;grace.williams_FIL1414@example.com;4910740649;Poor;TRUE;Finance;Illinois
EMP1415;Charlie;Smith;25.0;Active;2023/12/07;50794.54;charlie.smith_CNV1415@example.com;;Good;TRUE;Cloud Tech;Nevada
EMP1416;Frank;Jones;;Inactive;2020/12/07;76030.86;frank.jones_SNV1416@example.com;2369143074;Good;TRUE;Sales;Nevada
EMP1417;Eva;Johnson;25.0;Inactive;2021/07/11;86669.79;eva.johnson_CCA1417@example.com;3666144941;Excellent;TRUE;Cloud Tech;California
EMP1418;Bob;Garcia;40.0;Inactive;2020/04/23;84972.7;bob.garcia_FIL1418@example.com;9659234267;Poor;TRUE;Finance;Illinois
EMP1419;Frank;Miller;30.0;Pending;2023/10/12;100594.49;frank.miller_HTX1419@example.com;3441497825;Average;FALSE;HR;Texas
EMP1420;Alice;Johnson;25.0;Active;2022/08/24;75478.35;alice.johnson_CNY1420@example.com;6128758574;Excellent;FALSE;Cloud Tech;New York
EMP1421;Charlie;Johnson;25.0;Pending;2023/09/04;79355.85;charlie.johnson_SNV1421@example.com;6766708060;Good;FALSE;Sales;Nevada
EMP1422;Grace;Miller;35.0;Pending;2022/02/02;58358.07;grace.miller_HTX1422@example.com;2943985297;Poor;TRUE;HR;Texas
EMP1423;Alice;Williams;30.0;Active;2022/04/01;54824.85;alice.williams_AIL1423@example.com;9406260786;Average;FALSE;Admin;Illinois
EMP1424;Eva;Garcia;35.0;Pending;2022/07/24;50557.84;eva.garcia_HTX1424@example.com;;Average;TRUE;HR;Texas
EMP1425;Eva;Jones;;Inactive;2023/04/26;118030.04;eva.jones_AFL1425@example.com;7501980381;Excellent;TRUE;Admin;Florida
EMP1426;David;Smith;;Active;2022/04/19;51673.72;david.smith_ANY1426@example.com;8723244078;Poor;FALSE;Admin;New York
EMP1427;Alice;Brown;35.0;Inactive;2024/10/04;101665.79;alice.brown_CNV1427@example.com;3110291812;Poor;TRUE;Cloud Tech;Nevada
EMP1428;David;Smith;;Inactive;2020/05/02;118079.15;david.smith_AFL1428@example.com;3170876013;Good;TRUE;Admin;Florida
EMP1429;Eva;Brown;25.0;Pending;2022/04/25;99059.28;eva.brown_CNY1429@example.com;6723849790;Poor;FALSE;Cloud Tech;New York
EMP1430;Bob;Smith;;Active;2023/07/29;107397.4;bob.smith_CIL1430@example.com;6202232882;Poor;FALSE;Cloud Tech;Illinois
EMP1431;Alice;Miller;40.0;Active;2021/08/20;68269.37;alice.miller_DNY1431@example.com;7744197545;Excellent;FALSE;DevOps;New York
EMP1432;Grace;Jones;35.0;Inactive;2021/04/23;55228.12;grace.jones_HFL1432@example.com;6176620470;Poor;TRUE;HR;Florida
EMP1433;Bob;Garcia;30.0;Inactive;2022/08/12;71982.33;bob.garcia_CNY1433@example.com;9609409704;Average;FALSE;Cloud Tech;New York
EMP1434;Frank;Brown;30.0;Inactive;2021/06/26;109673.75;frank.brown_FCA1434@example.com;2774025882;Excellent;FALSE;Finance;California
EMP1435;Eva;Garcia;;Inactive;2020/10/30;56384.9;eva.garcia_CNY1435@example.com;5868122594;Excellent;TRUE;Cloud Tech;New York
EMP1436;Frank;Garcia;40.0;Pending;2021/09/04;68211.68;frank.garcia_STX1436@example.com;7244617678;Good;FALSE;Sales;Texas
EMP1437;Alice;Garcia;40.0;Pending;2023/01/31;67489.68;alice.garcia_FIL1437@example.com;2988425994;Poor;FALSE;Finance;Illinois
EMP1438;Charlie;Davis;25.0;Active;2020/09/24;63869.31;charlie.davis_CTX1438@example.com;9961002310;Good;FALSE;Cloud Tech;Texas
EMP1439;Bob;Williams;;Active;2020/02/14;119801.3;bob.williams_SCA1439@example.com;7753312660;Average;TRUE;Sales;California
EMP1440;Heidi;Smith;30.0;Active;2020/03/28;115959.65;heidi.smith_CCA1440@example.com;;Excellent;TRUE;Cloud Tech;California
EMP1441;Grace;Garcia;40.0;Inactive;2023/10/31;79866.48;grace.garcia_FTX1441@example.com;2517629832;Excellent;TRUE;Finance;Texas
EMP1442;Charlie;Smith;35.0;Active;2020/03/11;92987.46;charlie.smith_HFL1442@example.com;4774332682;Excellent;TRUE;HR;Florida
EMP1443;Eva;Garcia;40.0;Inactive;2020/05/04;56140.51;eva.garcia_FIL1443@example.com;1901302055;Average;FALSE;Finance;Illinois
EMP1444;Grace;Brown;30.0;Active;2023/07/15;119586.11;grace.brown_DIL1444@example.com;9815287338;Average;TRUE;DevOps;Illinois
EMP1445;Alice;Williams;40.0;Inactive;2023/01/20;104700.46;alice.williams_DCA1445@example.com;7855982175;Good;TRUE;DevOps;California
EMP1446;Frank;Williams;40.0;Active;2021/10/15;91798.14;frank.williams_HNY1446@example.com;6191284116;Good;FALSE;HR;New York
EMP1447;Eva;Miller;25.0;Inactive;2024/04/19;90879.22;eva.miller_FIL1447@example.com;3098503445;Good;FALSE;Finance;Illinois
EMP1448;Charlie;Davis;25.0;Active;2021/06/29;87358.27;charlie.davis_ANV1448@example.com;5124189388;Poor;FALSE;Admin;Nevada
EMP1449;Alice;Miller;30.0;Inactive;2024/09/14;119407.93;alice.miller_SFL1449@example.com;8469081973;Excellent;TRUE;Sales;Florida
EMP1450;David;Miller;;Pending;2022/01/04;113978.6;david.miller_HNV1450@example.com;;Excellent;TRUE;HR;Nevada
EMP1451;Frank;Miller;;Pending;2021/01/20;108568.78;frank.miller_SNY1451@example.com;8503719904;Good;TRUE;Sales;New York
EMP1452;Heidi;Miller;;Inactive;2020/03/18;56318.02;heidi.miller_HNY1452@example.com;1699187239;Excellent;FALSE;HR;New York
EMP1453;David;Miller;25.0;Active;2021/11/10;114252.73;david.miller_SFL1453@example.com;1078356742;Good;FALSE;Sales;Florida
EMP1454;Charlie;Jones;35.0;Inactive;2020/05/01;51533.9;charlie.jones_DNY1454@example.com;;Poor;TRUE;DevOps;New York
EMP1455;Charlie;Williams;25.0;Active;2022/02/04;99317.66;charlie.williams_SCA1455@example.com;;Poor;FALSE;Sales;California
EMP1456;Bob;Miller;35.0;Active;2020/11/18;101264.64;bob.miller_HCA1456@example.com;1955356032;Average;FALSE;HR;California
EMP1457;Heidi;Garcia;35.0;Pending;2023/11/21;112272.02;heidi.garcia_ANV1457@example.com;1903689002;Poor;FALSE;Admin;Nevada
EMP1458;Frank;Williams;30.0;Active;2022/02/13;71477.63;frank.williams_DIL1458@example.com;;Good;TRUE;DevOps;Illinois
EMP1459;Charlie;Williams;30.0;Pending;2023/03/19;77412.1;charlie.williams_DTX1459@example.com;9342967110;Poor;FALSE;DevOps;Texas
EMP1460;Alice;Johnson;30.0;Pending;2021/03/28;94775.27;alice.johnson_SCA1460@example.com;4837537457;Average;FALSE;Sales;California
EMP1461;Heidi;Jones;30.0;Active;2021/05/02;74276.71;heidi.jones_HNV1461@example.com;4384588104;Excellent;TRUE;HR;Nevada
EMP1462;Bob;Miller;35.0;Inactive;2021/03/05;67467.86;bob.miller_FTX1462@example.com;6974132833;Good;TRUE;Finance;Texas
EMP1463;Eva;Smith;25.0;Active;2022/03/01;80675.41;eva.smith_DTX1463@example.com;8315203770;Excellent;FALSE;DevOps;Texas
EMP1464;Charlie;Brown;40.0;Inactive;2023/01/23;76274.33;charlie.brown_FFL1464@example.com;;Average;FALSE;Finance;Florida
EMP1465;David;Davis;30.0;Active;2021/08/26;51405.46;david.davis_FTX1465@example.com;4967066702;Average;TRUE;Finance;Texas
EMP1466;Bob;Garcia;25.0;Inactive;2020/11/25;101238.96;bob.garcia_HNY1466@example.com;3626804084;Average;TRUE;HR;New York
EMP1467;Bob;Smith;35.0;Inactive;2023/12/13;52169.52;bob.smith_SIL1467@example.com;;Excellent;FALSE;Sales;Illinois
EMP1468;Charlie;Jones;;Active;2020/07/26;73176.62;charlie.jones_FNY1468@example.com;6018648768;Excellent;FALSE;Finance;New York
EMP1469;Grace;Brown;;Pending;2021/06/27;96241.85;grace.brown_DNV1469@example.com;9842673203;Excellent;FALSE;DevOps;Nevada
EMP1470;Bob;Jones;25.0;Pending;2024/09/16;84366.38;bob.jones_FIL1470@example.com;4138459608;Excellent;FALSE;Finance;Illinois
EMP1471;Alice;Garcia;40.0;Pending;2023/07/04;92015.09;alice.garcia_CCA1471@example.com;4544901494;Average;TRUE;Cloud Tech;California
EMP1472;Alice;Williams;30.0;Inactive;2020/06/16;83149.95;alice.williams_ANV1472@example.com;4277070704;Average;FALSE;Admin;Nevada
EMP1473;Grace;Brown;40.0;Inactive;2020/07/05;94930.65;grace.brown_FNV1473@example.com;7836091497;Good;FALSE;Finance;Nevada
EMP1474;Frank;Williams;40.0;Inactive;2020/04/01;68430.72;frank.williams_HNY1474@example.com;5172444722;Good;TRUE;HR;New York
EMP1475;David;Garcia;35.0;Active;2024/03/20;98752.97;david.garcia_STX1475@example.com;2290310286;Excellent;FALSE;Sales;Texas
EMP1476;Frank;Smith;;Active;2023/02/07;54268.86;frank.smith_FIL1476@example.com;9508304404;Poor;TRUE;Finance;Illinois
EMP1477;Grace;Garcia;;Pending;2024/12/10;66494.94;grace.garcia_DFL1477@example.com;8093511870;Poor;FALSE;DevOps;Florida
EMP1478;Grace;Smith;25.0;Pending;2024/06/27;90003.98;grace.smith_SIL1478@example.com;8133595615;Average;FALSE;Sales;Illinois
EMP1479;Charlie;Brown;25.0;Active;2021/03/09;106592.25;charlie.brown_FNY1479@example.com;4205955656;Average;TRUE;Finance;New York
EMP1480;Grace;Brown;25.0;Active;2024/08/11;93905.83;grace.brown_DFL1480@example.com;4902504289;Average;TRUE;DevOps;Florida
EMP1481;Eva;Miller;35.0;Active;2022/03/05;88945.49;eva.miller_DTX1481@example.com;1935889535;Good;FALSE;DevOps;Texas
EMP1482;Eva;Jones;;Pending;2023/06/30;91130.33;eva.jones_FTX1482@example.com;9026113988;Good;FALSE;Finance;Texas
EMP1483;Bob;Miller;40.0;Pending;2023/04/19;90787.4;bob.miller_ANY1483@example.com;8681809787;Average;FALSE;Admin;New York
EMP1484;Bob;Jones;25.0;Inactive;2024/11/11;87494.34;bob.jones_STX1484@example.com;7543943534;Average;TRUE;Sales;Texas
EMP1485;Grace;Miller;35.0;Inactive;2023/03/17;92627.35;grace.miller_FNV1485@example.com;3751376514;Average;FALSE;Finance;Nevada
EMP1486;Eva;Williams;40.0;Pending;2023/10/26;98556.29;eva.williams_AIL1486@example.com;8815793762;Poor;TRUE;Admin;Illinois
EMP1487;Frank;Brown;30.0;Inactive;2021/07/04;112792.2;frank.brown_CNV1487@example.com;9283692943;Good;TRUE;Cloud Tech;Nevada
EMP1488;Eva;Smith;35.0;Pending;2023/11/03;56875.22;eva.smith_HFL1488@example.com;5511668296;Poor;FALSE;HR;Florida
EMP1489;Charlie;Jones;35.0;Inactive;2021/07/05;101015.96;charlie.jones_DFL1489@example.com;3270216486;Poor;TRUE;DevOps;Florida
EMP1490;Bob;Garcia;30.0;Inactive;2024/02/26;83912.22;bob.garcia_FNY1490@example.com;1206021287;Average;FALSE;Finance;New York
EMP1491;Frank;Jones;25.0;Active;2021/09/29;99669.86;frank.jones_SNY1491@example.com;6652683414;Average;FALSE;Sales;New York
EMP1492;Alice;Smith;30.0;Active;2021/05/25;52314.97;alice.smith_ANY1492@example.com;5999101575;Excellent;FALSE;Admin;New York
EMP1493;Frank;Miller;30.0;Inactive;2022/10/31;77785.96;frank.miller_HCA1493@example.com;7647229811;Excellent;FALSE;HR;California
EMP1494;Alice;Jones;30.0;Pending;2022/07/02;62430.86;alice.jones_HFL1494@example.com;;Poor;FALSE;HR;Florida
EMP1495;Frank;Davis;35.0;Pending;2024/08/28;98219.54;frank.davis_ACA1495@example.com;9413475097;Good;TRUE;Admin;California
EMP1496;Grace;Williams;25.0;Active;2024/10/21;65494.58;grace.williams_AIL1496@example.com;8986456521;Average;TRUE;Admin;Illinois
EMP1497;David;Brown;35.0;Pending;2020/02/11;110524.1;david.brown_DFL1497@example.com;;Average;FALSE;DevOps;Florida
EMP1498;Alice;Smith;40.0;Active;2023/05/16;106060.54;alice.smith_ANV1498@example.com;4214477323;Poor;FALSE;Admin;Nevada
EMP1499;Eva;Brown;35.0;Inactive;2022/07/29;67639.91;eva.brown_FFL1499@example.com;4913421387;Excellent;TRUE;Finance;Florida
EMP1500;Grace;Davis;;Pending;2023/09/18;117653.98;grace.davis_CTX1500@example.com;2090883069;Good;TRUE;Cloud Tech;Texas
EMP1501;Eva;Jones;35.0;Inactive;2020/05/10;73539.86;eva.jones_DTX1501@example.com;5349678273;Excellent;TRUE;DevOps;Texas
EMP1502;Frank;Jones;35.0;Pending;2023/08/27;70915.38;frank.jones_HNV1502@example.com;1176741240;Excellent;TRUE;HR;Nevada
EMP1503;David;Garcia;25.0;Pending;2021/10/16;97652.9;david.garcia_SFL1503@example.com;5131528546;Excellent;FALSE;Sales;Florida
EMP1504;Heidi;Davis;35.0;Inactive;2022/03/06;101571.25;heidi.davis_HFL1504@example.com;8150618537;Excellent;FALSE;HR;Florida
EMP1505;David;Smith;35.0;Active;2023/11/06;87424.46;david.smith_DNV1505@example.com;;Average;TRUE;DevOps;Nevada
EMP1506;Frank;Garcia;;Pending;2024/11/30;89077.36;frank.garcia_HNY1506@example.com;2727423182;Average;FALSE;HR;New York
EMP1507;Heidi;Williams;30.0;Pending;2024/07/13;89132.22;heidi.williams_DCA1507@example.com;;Excellent;TRUE;DevOps;California
EMP1508;Frank;Garcia;25.0;Active;2024/03/04;111000.26;frank.garcia_ACA1508@example.com;4969357823;Good;FALSE;Admin;California
EMP1509;Frank;Johnson;35.0;Inactive;2022/08/07;109584.97;frank.johnson_HIL1509@example.com;3477695873;Poor;TRUE;HR;Illinois
EMP1510;Bob;Smith;40.0;Active;2024/11/11;97648.84;bob.smith_AIL1510@example.com;1314675360;Good;FALSE;Admin;Illinois
EMP1511;Grace;Johnson;25.0;Active;2021/12/02;78643.43;grace.johnson_ANY1511@example.com;2751562778;Good;TRUE;Admin;New York
EMP1512;Heidi;Davis;30.0;Active;2024/05/14;55656.8;heidi.davis_HNV1512@example.com;6304483607;Good;TRUE;HR;Nevada
EMP1513;Charlie;Miller;35.0;Active;2022/07/14;69146.95;charlie.miller_DTX1513@example.com;5456676639;Excellent;FALSE;DevOps;Texas
EMP1514;Charlie;Johnson;;Active;2020/09/22;93013.58;charlie.johnson_AFL1514@example.com;4735047638;Average;TRUE;Admin;Florida
EMP1515;Grace;Williams;40.0;Active;2020/03/18;87364.78;grace.williams_FFL1515@example.com;2831995297;Good;FALSE;Finance;Florida
EMP1516;Alice;Garcia;35.0;Active;2023/10/17;50288.67;alice.garcia_SNY1516@example.com;;Excellent;FALSE;Sales;New York
EMP1517;David;Miller;35.0;Active;2022/02/24;85233.55;david.miller_HNY1517@example.com;3583286341;Good;TRUE;HR;New York
EMP1518;Bob;Garcia;25.0;Inactive;2024/01/30;86420.19;bob.garcia_HCA1518@example.com;5563830007;Good;FALSE;HR;California
EMP1519;Grace;Johnson;30.0;Inactive;2024/03/16;63189.82;grace.johnson_HFL1519@example.com;1867024402;Excellent;FALSE;HR;Florida
EMP1520;Grace;Garcia;25.0;Pending;2020/09/25;64783.32;grace.garcia_ANY1520@example.com;3041662410;Average;FALSE;Admin;New York
EMP1521;Charlie;Davis;25.0;Pending;2024/06/10;52615.44;charlie.davis_HNV1521@example.com;1860089218;Average;FALSE;HR;Nevada
EMP1522;Eva;Miller;;Pending;2020/04/08;96337.89;eva.miller_STX1522@example.com;6394568043;Poor;FALSE;Sales;Texas
EMP1523;Alice;Davis;25.0;Inactive;2022/06/28;76617.76;alice.davis_DTX1523@example.com;7314976460;Excellent;TRUE;DevOps;Texas
EMP1524;Heidi;Johnson;30.0;Pending;2023/07/14;50651.32;heidi.johnson_ANV1524@example.com;3684748835;Poor;FALSE;Admin;Nevada
EMP1525;Bob;Davis;;Pending;2023/12/06;59601.45;bob.davis_HIL1525@example.com;;Poor;FALSE;HR;Illinois
EMP1526;Bob;Williams;;Active;2021/08/01;57980.88;bob.williams_DIL1526@example.com;6375791451;Poor;FALSE;DevOps;Illinois
EMP1527;David;Johnson;;Pending;2021/02/17;75054.53;david.johnson_ACA1527@example.com;1182379311;Average;FALSE;Admin;California
EMP1528;Charlie;Johnson;25.0;Active;2023/11/10;115318.7;charlie.johnson_SFL1528@example.com;6978930745;Excellent;FALSE;Sales;Florida
EMP1529;Alice;Johnson;25.0;Active;2024/09/06;90190.69;alice.johnson_DTX1529@example.com;4520599603;Poor;TRUE;DevOps;Texas
EMP1530;Bob;Smith;;Pending;2020/07/26;113334.56;bob.smith_CNV1530@example.com;3878753576;Excellent;FALSE;Cloud Tech;Nevada
EMP1531;Heidi;Garcia;35.0;Active;2020/07/23;106922.49;heidi.garcia_HFL1531@example.com;8811616201;Excellent;TRUE;HR;Florida
EMP1532;Eva;Smith;35.0;Inactive;2024/02/21;58113.07;eva.smith_DCA1532@example.com;8123710671;Average;TRUE;DevOps;California
EMP1533;Alice;Smith;25.0;Pending;2020/12/15;73006.26;alice.smith_ANV1533@example.com;8728660415;Poor;TRUE;Admin;Nevada
EMP1534;Eva;Williams;25.0;Active;2020/08/21;78054.43;eva.williams_HCA1534@example.com;4485959223;Poor;TRUE;HR;California
EMP1535;Eva;Miller;40.0;Inactive;2023/08/21;112028.67;eva.miller_DFL1535@example.com;8395894772;Excellent;FALSE;DevOps;Florida
EMP1536;Charlie;Garcia;25.0;Inactive;2023/04/24;83787.24;charlie.garcia_ATX1536@example.com;5228705621;Good;TRUE;Admin;Texas
EMP1537;Heidi;Davis;30.0;Inactive;2023/06/06;52017.14;heidi.davis_SFL1537@example.com;7104331874;Average;TRUE;Sales;Florida
EMP1538;Charlie;Jones;40.0;Inactive;2022/06/21;53218.06;charlie.jones_FTX1538@example.com;1097921582;Average;FALSE;Finance;Texas
EMP1539;Frank;Johnson;25.0;Pending;2024/04/20;102053.67;frank.johnson_DNV1539@example.com;5034469458;Average;FALSE;DevOps;Nevada
EMP1540;David;Davis;35.0;Pending;2023/12/05;93276.73;david.davis_SIL1540@example.com;6488319212;Average;FALSE;Sales;Illinois
EMP1541;David;Johnson;40.0;Pending;2023/08/06;76941.36;david.johnson_HNV1541@example.com;4249128964;Poor;TRUE;HR;Nevada
EMP1542;Alice;Williams;25.0;Pending;2024/10/04;82850.23;alice.williams_DNY1542@example.com;9994973202;Poor;FALSE;DevOps;New York
EMP1543;Charlie;Johnson;25.0;Active;2021/11/08;117910.15;charlie.johnson_FCA1543@example.com;3192227050;Good;FALSE;Finance;California
EMP1544;David;Smith;;Inactive;2024/07/31;66450.0;david.smith_DFL1544@example.com;;Average;TRUE;DevOps;Florida
EMP1545;Heidi;Garcia;25.0;Inactive;2020/08/31;118646.95;heidi.garcia_FFL1545@example.com;3866675484;Average;FALSE;Finance;Florida
EMP1546;Alice;Jones;25.0;Active;2023/02/15;88436.92;alice.jones_FFL1546@example.com;8193242686;Excellent;FALSE;Finance;Florida
EMP1547;Eva;Brown;;Pending;2023/10/07;81934.55;eva.brown_SNY1547@example.com;7418652056;Poor;FALSE;Sales;New York
EMP1548;Alice;Johnson;30.0;Pending;2024/04/20;93383.06;alice.johnson_FCA1548@example.com;5639836519;Average;FALSE;Finance;California
EMP1549;Frank;Davis;40.0;Pending;2021/03/30;50153.79;frank.davis_CTX1549@example.com;3758309450;Good;TRUE;Cloud Tech;Texas
EMP1550;Eva;Smith;;Pending;2020/08/05;53204.47;eva.smith_SCA1550@example.com;5480940475;Good;FALSE;Sales;California
EMP1551;Charlie;Brown;40.0;Pending;2021/02/05;63128.04;charlie.brown_CCA1551@example.com;;Poor;FALSE;Cloud Tech;California
EMP1552;Grace;Jones;30.0;Pending;2021/11/23;57543.6;grace.jones_FNY1552@example.com;2781050921;Good;TRUE;Finance;New York
EMP1553;Bob;Brown;40.0;Pending;2022/10/29;59424.52;bob.brown_FNV1553@example.com;2161070517;Good;FALSE;Finance;Nevada
EMP1554;Alice;Smith;;Inactive;2022/11/07;104675.7;alice.smith_FIL1554@example.com;4390552957;Poor;TRUE;Finance;Illinois
EMP1555;Charlie;Garcia;30.0;Pending;2023/05/14;92431.25;charlie.garcia_CFL1555@example.com;;Average;FALSE;Cloud Tech;Florida
EMP1556;Grace;Garcia;40.0;Active;2021/07/14;77850.9;grace.garcia_SNV1556@example.com;2704938619;Average;TRUE;Sales;Nevada
EMP1557;Eva;Miller;40.0;Inactive;2023/05/18;99001.0;eva.miller_ANY1557@example.com;4485157918;Good;TRUE;Admin;New York
EMP1558;Eva;Garcia;;Pending;2023/02/07;94280.83;eva.garcia_HNV1558@example.com;7111212589;Good;TRUE;HR;Nevada
EMP1559;Eva;Miller;35.0;Pending;2023/08/24;118262.56;eva.miller_DNY1559@example.com;2035713431;Average;TRUE;DevOps;New York
EMP1560;Frank;Brown;25.0;Inactive;2023/04/08;89944.67;frank.brown_HIL1560@example.com;4064242955;Poor;FALSE;HR;Illinois
EMP1561;Grace;Williams;;Active;2022/12/06;57452.93;grace.williams_HFL1561@example.com;3343244740;Good;TRUE;HR;Florida
EMP1562;Alice;Davis;25.0;Active;2021/08/09;97837.32;alice.davis_ACA1562@example.com;7595587208;Excellent;FALSE;Admin;California
EMP1563;Alice;Davis;35.0;Active;2022/01/04;106981.84;alice.davis_AIL1563@example.com;6289365434;Poor;TRUE;Admin;Illinois
EMP1564;David;Brown;;Pending;2024/05/25;105778.36;david.brown_FNY1564@example.com;8841834373;Good;TRUE;Finance;New York
EMP1565;Alice;Johnson;40.0;Pending;2021/10/02;117608.32;alice.johnson_FFL1565@example.com;;Good;TRUE;Finance;Florida
EMP1566;Eva;Johnson;30.0;Active;2023/07/21;99324.03;eva.johnson_SFL1566@example.com;9690515025;Excellent;FALSE;Sales;Florida
EMP1567;David;Garcia;30.0;Active;2023/10/30;55212.83;david.garcia_HFL1567@example.com;7551254277;Excellent;TRUE;HR;Florida
EMP1568;Bob;Davis;40.0;Inactive;2023/02/13;68496.77;bob.davis_CFL1568@example.com;2079799666;Average;FALSE;Cloud Tech;Florida
EMP1569;Eva;Davis;25.0;Pending;2020/11/13;52795.84;eva.davis_HFL1569@example.com;3459576402;Poor;FALSE;HR;Florida
EMP1570;Alice;Miller;;Inactive;2024/06/05;90087.39;alice.miller_DCA1570@example.com;8166496901;Poor;FALSE;DevOps;California
EMP1571;Frank;Williams;;Pending;2020/05/19;105038.08;frank.williams_ANY1571@example.com;8249839224;Average;FALSE;Admin;New York
EMP1572;Grace;Smith;25.0;Active;2023/09/20;73231.85;grace.smith_HNY1572@example.com;;Poor;FALSE;HR;New York
EMP1573;David;Johnson;;Pending;2024/08/13;102649.36;david.johnson_SFL1573@example.com;2324412335;Poor;FALSE;Sales;Florida
EMP1574;Bob;Davis;35.0;Pending;2023/06/10;114302.51;bob.davis_FNY1574@example.com;1328507250;Poor;FALSE;Finance;New York
EMP1575;Alice;Miller;35.0;Inactive;2021/06/09;87816.61;alice.miller_FTX1575@example.com;7863767315;Poor;FALSE;Finance;Texas
EMP1576;Frank;Jones;;Inactive;2020/03/30;70750.38;frank.jones_SFL1576@example.com;2526546967;Poor;FALSE;Sales;Florida
EMP1577;Frank;Miller;;Active;2024/05/02;;frank.miller_CTX1577@example.com;1579039234;Excellent;TRUE;Cloud Tech;Texas
EMP1578;Bob;Johnson;30.0;Active;2024/11/06;97978.36;bob.johnson_DNV1578@example.com;5580996131;Poor;TRUE;DevOps;Nevada
EMP1579;David;Johnson;;Inactive;2023/08/17;107172.8;david.johnson_DNV1579@example.com;7303461561;Excellent;TRUE;DevOps;Nevada
EMP1580;Charlie;Miller;25.0;Inactive;2020/03/18;56126.46;charlie.miller_FNV1580@example.com;6244670461;Poor;TRUE;Finance;Nevada
EMP1581;Eva;Smith;;Active;2021/06/13;78534.29;eva.smith_CIL1581@example.com;2681715159;Average;TRUE;Cloud Tech;Illinois
EMP1582;Grace;Brown;40.0;Inactive;2023/10/10;;grace.brown_HTX1582@example.com;2529867075;Good;FALSE;HR;Texas
